loggingSample(N),accelerometerAccelerationX(G),SQR_accelerometerAccelerationX(G),accelerometerAccelerationY(G),SQR_accelerometerAccelerationY(G),accelerometerAccelerationZ(G),SQR_accelerometerAccelerationZ(G),TOTAL_ACCELERATION,accelerometerTimestamp_sinceReboot(s),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84)
7736,0.375076294,0.140682226,1.014862061,1.029945003,-0.363998413,0.132494845,1.141543724,1375068.803,1537498978,37.85632739,-122.2553634
7737,0.40802002,0.166480337,0.855606079,0.732061762,-0.292663574,0.085651968,0.992065556,1375068.863,1537498978,37.85632739,-122.2553634
7738,0.488601685,0.238731607,1.401687622,1.96472819,-0.300506592,0.090304212,1.514517748,1375068.923,1537498978,37.85632739,-122.2553634
7739,0.332839966,0.110782443,1.091201782,1.190721329,0.102890015,0.010586355,1.145465027,1375068.982,1537498978,37.85632739,-122.2553634
7740,0.191421509,0.036642194,0.443496704,0.196689326,-0.358093262,0.128230784,0.601300511,1375069.042,1537498978,37.85632739,-122.2553634
7741,0.288299561,0.083116637,0.932327271,0.86923414,-0.429000854,0.184041733,1.066017125,1375069.102,1537498978,37.85632739,-122.2553634
7742,0.206619263,0.04269152,0.531524658,0.282518462,0.052124023,0.002716914,0.572649016,1375069.161,1537498978,37.85632739,-122.2553634
7743,0.278579712,0.077606656,0.965896606,0.932956253,-0.175094604,0.03065812,1.020402386,1375069.221,1537498978,37.85632739,-122.2553634
7744,0.19303894,0.037264032,0.588180542,0.34595635,0.167892456,0.028187877,0.641411147,1375069.281,1537498978,37.85632739,-122.2553634
7745,0.350540161,0.122878404,0.450744629,0.203170721,-0.20892334,0.043648962,0.608028031,1375069.34,1537498978,37.85632739,-122.2553634
7746,0.208114624,0.043311697,0.563064575,0.317041716,-0.164352417,0.027011717,0.62238664,1375069.4,1537498978,37.85632739,-122.2553634
7747,0.262512207,0.068912659,0.751266479,0.564401322,-0.00239563,5.74E-06,0.795813873,1375069.46,1537498978,37.85632739,-122.2553634
7748,0.528625488,0.279444907,1.038787842,1.079080181,-0.219299316,0.04809219,1.18600897,1375069.519,1537498978,37.85632739,-122.2553634
7749,0.254730225,0.064887488,0.645690918,0.416916762,-0.299118042,0.089471603,0.755827925,1375069.579,1537498979,37.85628854,-122.2553197
7750,0.343170166,0.117765763,1.134689331,1.287519878,-0.315734863,0.099688504,1.226773877,1375069.639,1537498979,37.85628854,-122.2553197
7751,0.251846313,0.063426565,1.015731812,1.031711114,-0.134963989,0.018215278,1.055155419,1375069.698,1537498979,37.85628854,-122.2553197
7752,0.084365845,0.007117596,0.964187622,0.92965777,-0.11239624,0.012632915,0.974375842,1375069.758,1537498979,37.85628854,-122.2553197
7753,0.142333984,0.020258963,1.038589478,1.078668104,0.010772705,0.000116051,1.048352573,1375069.818,1537498979,37.85628854,-122.2553197
7754,0.345535278,0.119394628,1.114425659,1.241944549,-0.25453186,0.064786468,1.194205027,1375069.877,1537498979,37.85628854,-122.2553197
7755,0.48878479,0.238910571,1.00668335,1.013411367,-0.435073853,0.189289258,1.200671144,1375069.937,1537498979,37.85628854,-122.2553197
7756,0.480377197,0.230762251,1.0597229,1.123012625,-0.153778076,0.023647697,1.173636474,1375069.997,1537498979,37.85628854,-122.2553197
7757,0.45199585,0.204300248,1.072677612,1.150637259,-0.154525757,0.02387821,1.17422984,1375070.056,1537498979,37.85628854,-122.2553197
7758,0.460662842,0.212210254,0.979949951,0.960301906,0.013381958,0.000179077,1.082908693,1375070.116,1537498979,37.85628854,-122.2553197
7759,0.40447998,0.163604054,0.964584351,0.93042297,-0.167312622,0.027993513,1.059254709,1375070.176,1537498979,37.85628854,-122.2553197
7760,0.245574951,0.060307057,0.88130188,0.776693004,-0.474975586,0.225601807,1.030825818,1375070.235,1537498979,37.85628854,-122.2553197
7761,0.211517334,0.044739583,0.635925293,0.404400978,-0.228942871,0.052414838,0.70820576,1375070.295,1537498979,37.85628854,-122.2553197
7762,0.25944519,0.067311807,1.063247681,1.130495631,-0.25982666,0.067509893,1.12486325,1375070.355,1537498979,37.85628854,-122.2553197
7763,0.325408936,0.105890976,0.999145508,0.998291746,-0.092712402,0.008595589,1.054883079,1375070.414,1537498979,37.85628854,-122.2553197
7764,0.115539551,0.013349388,0.564422607,0.318572879,-0.031921387,0.001018975,0.577010608,1375070.474,1537498979,37.85628854,-122.2553197
7765,0.360290527,0.129809264,0.613021851,0.37579579,-0.378326416,0.143130877,0.805441451,1375070.534,1537498980,37.85624655,-122.2552731
7766,0.300308228,0.090185032,0.820159912,0.672662281,-0.083175659,0.00691819,0.877362812,1375070.593,1537498980,37.85624655,-122.2552731
7767,0.248184204,0.061595399,0.607421875,0.368961334,-0.109680176,0.012029741,0.66527173,1375070.653,1537498980,37.85624655,-122.2552731
7768,0.314056396,0.09863142,0.508987427,0.259068201,-0.054550171,0.002975721,0.600562521,1375070.713,1537498980,37.85624655,-122.2552731
7769,0.575057983,0.330691684,1.429077148,2.042261495,-0.197189331,0.038883632,1.553008954,1375070.772,1537498980,37.85624655,-122.2552731
7770,0.439712524,0.193347104,1.456741333,2.122095311,-0.278671265,0.077657674,1.546964799,1375070.832,1537498980,37.85624655,-122.2552731
7771,0.169525146,0.028738775,0.707000732,0.499850035,-0.006546021,4.29E-05,0.727070602,1375070.891,1537498980,37.85624655,-122.2552731
7772,0.299499512,0.089699958,0.79586792,0.633405746,-0.224777222,0.0505248,0.879562677,1375070.951,1537498980,37.85624655,-122.2552731
7773,0.202774048,0.041117315,0.684402466,0.468406735,0.029937744,0.000896269,0.714437064,1375071.011,1537498980,37.85624655,-122.2552731
7774,0.555587769,0.308677769,1.335571289,1.783750668,-0.496490479,0.246502796,1.529356477,1375071.07,1537498980,37.85624655,-122.2552731
7775,0.276596069,0.076505385,1.177124023,1.385620966,0.031341553,0.000982293,1.209590279,1375071.13,1537498980,37.85624655,-122.2552731
7776,0.277832031,0.077190637,1.205093384,1.452250064,0.029785156,0.000887156,1.237064209,1375071.19,1537498980,37.85624655,-122.2552731
7777,0.298156738,0.08889744,0.775375366,0.601206958,-0.198471069,0.039390765,0.85410489,1375071.249,1537498980,37.85624655,-122.2552731
7778,0.34022522,0.1157532,0.633575439,0.401417837,-0.140289307,0.01968109,0.732701936,1375071.309,1537498980,37.85624655,-122.2552731
7779,0.283935547,0.080619395,0.703430176,0.494814013,0.02041626,0.000416824,0.758847963,1375071.369,1537498980,37.85624655,-122.2552731
7780,0.339096069,0.114986144,0.890274048,0.792587881,-0.239746094,0.05747819,0.982370711,1375071.428,1537498980,37.85624655,-122.2552731
7781,0.671386719,0.450760126,1.728088379,2.986289446,-0.469833374,0.220743399,1.912535744,1375071.488,1537498980,37.85624655,-122.2552731
7782,0.00340271,1.16E-05,-0.083007813,0.006890297,0.267837524,0.071736939,0.280426131,1375071.548,1537498981,37.85621457,-122.2552416
7783,0.36151123,0.130690369,0.895233154,0.8014424,-0.309341431,0.095692121,1.013816991,1375071.607,1537498981,37.85621457,-122.2552416
7784,0.454147339,0.206249806,1.15447998,1.332824024,-0.701583862,0.492219915,1.425234628,1375071.667,1537498981,37.85621457,-122.2552416
7785,0.129150391,0.016679823,0.53817749,0.289635011,-0.047027588,0.002211594,0.555451553,1375071.727,1537498981,37.85621457,-122.2552416
7786,0.310211182,0.096230977,0.811004639,0.657728524,-0.135864258,0.018459097,0.878873483,1375071.786,1537498981,37.85621457,-122.2552416
7787,0.411437988,0.169281218,0.876052856,0.767468607,0.249572754,0.06228656,0.999518076,1375071.846,1537498981,37.85621457,-122.2552416
7788,0.455535889,0.207512946,1.19708252,1.43300656,-0.77444458,0.599764407,1.4967578,1375071.906,1537498981,37.85621457,-122.2552416
7789,0.405731201,0.164617807,1.426651001,2.035333079,0.242767334,0.058935978,1.502959369,1375071.965,1537498981,37.85621457,-122.2552416
7790,0.117843628,0.013887121,0.805725098,0.649192934,0.180831909,0.032700179,0.834134422,1375072.025,1537498981,37.85621457,-122.2552416
7791,0.229415894,0.052631652,0.922714233,0.851401556,-0.363494873,0.132128523,1.017920297,1375072.085,1537498981,37.85621457,-122.2552416
7792,0.420654297,0.176950038,1.011199951,1.022525341,-0.253250122,0.064135624,1.124104534,1375072.144,1537498981,37.85621457,-122.2552416
7793,0.474319458,0.224978948,0.968917847,0.938801794,-0.272888184,0.074467961,1.112766239,1375072.204,1537498981,37.85621457,-122.2552416
7794,0.408493042,0.166866565,1.135162354,1.28859357,-0.206802368,0.042767219,1.224020978,1375072.264,1537498981,37.85621457,-122.2552416
7795,0.422134399,0.178197451,1.173370361,1.376798004,-0.118377686,0.014013277,1.252600787,1375072.323,1537498981,37.85621457,-122.2552416
7796,0.446029663,0.19894246,1.120773315,1.256132824,-0.129013062,0.01664437,1.213144531,1375072.383,1537498981,37.85621457,-122.2552416
7797,0.235565186,0.055490957,0.574798584,0.330393412,-0.085296631,0.007275515,0.627024628,1375072.443,1537498981,37.85621457,-122.2552416
7798,0.407272339,0.165870758,1.117279053,1.248312482,-0.526580811,0.277287351,1.300565489,1375072.502,1537498982,37.85617593,-122.2552162
7799,0.305877686,0.093561159,0.86756897,0.752675918,-0.394180298,0.155378107,1.000807266,1375072.562,1537498982,37.85617593,-122.2552162
7800,0.192657471,0.037116901,0.638458252,0.40762894,0.073623657,0.005420443,0.670944322,1375072.622,1537498982,37.85617593,-122.2552162
7801,0.406799316,0.165485683,1.017623901,1.035558404,-0.261505127,0.068384931,1.126689407,1375072.681,1537498982,37.85617593,-122.2552162
7802,0.322174072,0.103796133,0.865966797,0.749898494,-0.403823853,0.163073704,1.00834931,1375072.741,1537498982,37.85617593,-122.2552162
7803,0.309432983,0.095748771,0.744766235,0.554676745,-0.063095093,0.003980991,0.808953958,1375072.801,1537498982,37.85617593,-122.2552162
7804,0.324874878,0.105543686,0.996353149,0.992719598,0.042861938,0.001837146,1.048856725,1375072.86,1537498982,37.85617593,-122.2552162
7805,0.397674561,0.158145056,1.169769287,1.368360185,-0.27973938,0.078254121,1.26679097,1375072.92,1537498982,37.85617593,-122.2552162
7806,0.235549927,0.055483768,0.665969849,0.44351584,-0.220001221,0.048400537,0.739864951,1375072.98,1537498982,37.85617593,-122.2552162
7807,0.089569092,0.008022622,0.526428223,0.277126674,0.134277344,0.018030405,0.550617564,1375073.039,1537498982,37.85617593,-122.2552162
7808,0.263473511,0.069418291,0.717346191,0.514585558,-0.285491943,0.08150565,0.815787655,1375073.099,1537498982,37.85617593,-122.2552162
7809,0.329864502,0.10881059,0.771209717,0.594764428,0.096511841,0.009314535,0.84432787,1375073.159,1537498982,37.85617593,-122.2552162
7810,0.459564209,0.211199262,1.149734497,1.321889414,-0.243713379,0.059396211,1.261936958,1375073.218,1537498982,37.85617593,-122.2552162
7811,0.305633545,0.093411864,0.626968384,0.393089355,-0.196563721,0.038637296,0.724664415,1375073.278,1537498982,37.85617593,-122.2552162
7812,0.215911865,0.046617933,0.871566772,0.759628638,-0.050720215,0.00257254,0.899343712,1375073.338,1537498982,37.85617593,-122.2552162
7813,0.332550049,0.110589535,0.837921143,0.702111842,-0.016662598,0.000277642,0.901653492,1375073.397,1537498982,37.85617593,-122.2552162
7814,0.355041504,0.12605447,0.937271118,0.878477149,-0.157119751,0.024686616,1.014503935,1375073.457,1537498982,37.85617593,-122.2552162
7815,0.310974121,0.096704904,0.921691895,0.849515949,-0.053375244,0.002848917,0.97420212,1375073.516,1537498983,37.85611692,-122.2551818
7816,0.28666687,0.082177894,0.941299438,0.886044632,-0.073364258,0.005382314,0.986714164,1375073.576,1537498983,37.85611692,-122.2551818
7817,0.481750488,0.232083533,1.250854492,1.56463696,-0.377655029,0.142623321,1.392603251,1375073.636,1537498983,37.85611692,-122.2551818
7818,0.424484253,0.180186881,1.103744507,1.218251937,-0.036697388,0.001346698,1.183125317,1375073.695,1537498983,37.85611692,-122.2551818
7819,0.392288208,0.153890038,1.033874512,1.068896507,-0.279342651,0.078032317,1.140534463,1375073.755,1537498983,37.85611692,-122.2551818
7820,0.284881592,0.081157521,0.848846436,0.720540272,-0.165603638,0.027424565,0.910561562,1375073.815,1537498983,37.85611692,-122.2551818
7821,0.426528931,0.181926929,1.253112793,1.570291672,-0.421417236,0.177592487,1.389176406,1375073.874,1537498983,37.85611692,-122.2551818
7822,0.182540894,0.033321178,0.547302246,0.299539748,0.239273071,0.057251603,0.624589889,1375073.934,1537498983,37.85611692,-122.2551818
7823,0.547744751,0.300024312,1.45375061,2.113390836,0.017791748,0.000316546,1.553618903,1375073.994,1537498983,37.85611692,-122.2551818
7824,0.149703979,0.022411281,0.447143555,0.199937359,0.18812561,0.035391245,0.507680889,1375074.053,1537498983,37.85611692,-122.2551818
7825,0.193618774,0.03748823,0.503463745,0.253475743,0.019195557,0.000368469,0.539752204,1375074.113,1537498983,37.85611692,-122.2551818
7826,0.408996582,0.167278204,1.1431427,1.306775233,-0.121673584,0.014804461,1.220187649,1375074.173,1537498983,37.85611692,-122.2551818
7827,0.382217407,0.146090146,1.117614746,1.24906272,0.239135742,0.057185903,1.205130188,1375074.232,1537498983,37.85611692,-122.2551818
7828,0.364379883,0.132772699,1.031509399,1.06401164,0.114089966,0.01301652,1.099909478,1375074.292,1537498983,37.85611692,-122.2551818
7829,0.249862671,0.062431354,0.829086304,0.687384099,0.226028442,0.051088857,0.894932573,1375074.352,1537498983,37.85611692,-122.2551818
7830,0.4112854,0.16915568,1.16960144,1.367967528,-0.219940186,0.048373685,1.259165158,1375074.411,1537498983,37.85611692,-122.2551818
7831,0.350524902,0.122867707,1.022003174,1.044490488,0.122299194,0.014957093,1.087343224,1375074.471,1537498984,37.85606617,-122.2551465
7832,0.31439209,0.098842386,0.833618164,0.694919243,0.12260437,0.015031832,0.899329451,1375074.531,1537498984,37.85606617,-122.2551465
7833,0.222549438,0.049528252,0.67616272,0.457196024,-0.131546021,0.017304356,0.723898219,1375074.59,1537498984,37.85606617,-122.2551465
7834,0.394744873,0.155823515,0.963027954,0.92742284,-0.216766357,0.046987654,1.063124644,1375074.65,1537498984,37.85606617,-122.2551465
7835,0.481307983,0.231657374,1.238998413,1.535117067,-0.213821411,0.045719596,1.346288987,1375074.71,1537498984,37.85606617,-122.2551465
7836,0.360092163,0.129666366,0.98765564,0.975463663,0.233001709,0.054289796,1.076763588,1375074.769,1537498984,37.85606617,-122.2551465
7837,0.362579346,0.131463782,1.108825684,1.229494397,-0.041107178,0.0016898,1.167325139,1375074.829,1537498984,37.85606617,-122.2551465
7838,0.363037109,0.131795943,1.082214355,1.17118791,-0.020706177,0.000428746,1.141670968,1375074.889,1537498984,37.85606617,-122.2551465
7839,0.230209351,0.052996345,0.735656738,0.541190836,0.316879272,0.100412473,0.833426454,1375074.948,1537498984,37.85606617,-122.2551465
7840,0.406951904,0.165609852,1.01864624,1.037640162,-0.201339722,0.040537684,1.115252302,1375075.008,1537498984,37.85606617,-122.2551465
7841,0.39956665,0.159653508,1.033325195,1.067760959,-0.13760376,0.018934795,1.116400135,1375075.068,1537498984,37.85606617,-122.2551465
7842,0.319549561,0.102111922,0.959762573,0.921144197,-0.171157837,0.029295005,1.025939142,1375075.127,1537498984,37.85606617,-122.2551465
7843,0.419906616,0.176321566,1.028366089,1.057536813,-0.058807373,0.003458307,1.112347377,1375075.187,1537498984,37.85606617,-122.2551465
7844,0.333145142,0.110985686,0.840072632,0.705722027,-0.026992798,0.000728611,0.904121852,1375075.247,1537498984,37.85606617,-122.2551465
7845,0.341583252,0.116679118,0.843917847,0.712197332,-0.297363281,0.088424921,0.957758514,1375075.306,1537498984,37.85606617,-122.2551465
7846,0.364868164,0.133128777,0.905349731,0.819658135,-0.321731567,0.103511201,1.027763647,1375075.366,1537498984,37.85606617,-122.2551465
7847,0.298217773,0.08893384,1.080169678,1.166766533,-0.237609863,0.056458447,1.145495011,1375075.426,1537498984,37.85606617,-122.2551465
7848,0.231384277,0.053538684,0.773513794,0.59832359,-0.109085083,0.011899555,0.814715796,1375075.485,1537498985,37.8560279,-122.2551524
7849,0.308105469,0.09492898,0.875274658,0.766105727,-0.1824646,0.03329333,0.945689186,1375075.545,1537498985,37.8560279,-122.2551524
7850,0.378967285,0.143616203,1.04057312,1.082792418,-0.210906982,0.044481755,1.127337738,1375075.604,1537498985,37.8560279,-122.2551524
7851,0.305587769,0.093383885,0.939147949,0.88199887,-0.113754272,0.012940034,0.99414425,1375075.664,1537498985,37.8560279,-122.2551524
7852,0.390625,0.152587891,1.178787231,1.389539336,-0.318756104,0.101605454,1.282081386,1375075.724,1537498985,37.8560279,-122.2551524
7853,0.361541748,0.130712436,0.976760864,0.954061785,-0.32194519,0.103648705,1.090148121,1375075.783,1537498985,37.8560279,-122.2551524
7854,0.293899536,0.086376937,0.916732788,0.840399005,-0.236816406,0.05608201,0.991391927,1375075.843,1537498985,37.8560279,-122.2551524
7855,0.344589233,0.118741739,0.867645264,0.752808304,-0.042541504,0.00180978,0.934537224,1375075.903,1537498985,37.8560279,-122.2551524
7856,0.314529419,0.098928755,0.77243042,0.596648754,-0.155151367,0.024071947,0.848321552,1375075.962,1537498985,37.8560279,-122.2551524
7857,0.421707153,0.177836923,0.991744995,0.983558135,-0.201202393,0.040482403,1.09630172,1375076.022,1537498985,37.8560279,-122.2551524
7858,0.46812439,0.219140445,1.151138306,1.3251194,-0.457351685,0.209170564,1.324171593,1375076.082,1537498985,37.8560279,-122.2551524
7859,0.299026489,0.089416841,0.747619629,0.55893511,-0.093521118,0.0087462,0.810615908,1375076.141,1537498985,37.8560279,-122.2551524
7860,0.265380859,0.070427,0.769378662,0.591943526,-0.150527954,0.022658665,0.827664902,1375076.201,1537498985,37.8560279,-122.2551524
7861,0.305984497,0.093626512,0.821746826,0.675267846,-0.338897705,0.114851654,0.940077663,1375076.261,1537498985,37.8560279,-122.2551524
7862,0.385498047,0.148608744,1.143234253,1.306984557,-0.219558716,0.04820603,1.226294961,1375076.32,1537498985,37.8560279,-122.2551524
7863,0.282714844,0.079927683,0.774856567,0.600402699,-0.121612549,0.014789612,0.833738565,1375076.38,1537498985,37.8560279,-122.2551524
7864,0.347946167,0.121066535,1.049667358,1.101801562,-0.110656738,0.012244914,1.111356384,1375076.44,1537498985,37.8560279,-122.2551524
7865,0.226531982,0.051316739,0.645431519,0.416581846,-0.058731079,0.00344934,0.686547831,1375076.499,1537498986,37.85598985,-122.2551446
7866,0.320587158,0.102776126,0.952148438,0.906586648,-0.254333496,0.064685527,1.036363016,1375076.559,1537498986,37.85598985,-122.2551446
7867,0.319641113,0.102170441,0.939483643,0.882629515,-0.352386475,0.124176228,1.053079382,1375076.619,1537498986,37.85598985,-122.2551446
7868,0.274917603,0.075579688,0.907577515,0.823696946,0.020050049,0.000402004,0.948513911,1375076.678,1537498986,37.85598985,-122.2551446
7869,0.336380005,0.113151508,1.018325806,1.036987447,-0.234161377,0.05483155,1.097711486,1375076.738,1537498986,37.85598985,-122.2551446
7870,0.284164429,0.080749423,0.705230713,0.497350359,-0.208053589,0.043286296,0.788280456,1375076.798,1537498986,37.85598985,-122.2551446
7871,0.321075439,0.103089438,0.849441528,0.721550909,-0.187927246,0.03531665,0.927338663,1375076.857,1537498986,37.85598985,-122.2551446
7872,0.344039917,0.118363464,0.847595215,0.718417648,-0.285217285,0.0813489,0.958191011,1375076.917,1537498986,37.85598985,-122.2551446
7873,0.376922607,0.142070652,0.994842529,0.989711658,-0.0834198,0.006958863,1.067118162,1375076.977,1537498986,37.85598985,-122.2551446
7874,0.352401733,0.124186981,1.072814941,1.150931898,-0.413986206,0.171384579,1.202706721,1375077.036,1537498986,37.85598985,-122.2551446
7875,0.380020142,0.144415308,1.015686035,1.031618122,-0.261535645,0.068400894,1.115542166,1375077.096,1537498986,37.85598985,-122.2551446
7876,0.392349243,0.153937928,1.009628296,1.019349296,-0.256240845,0.065659371,1.113079779,1375077.156,1537498986,37.85598985,-122.2551446
7877,0.309555054,0.095824331,0.921615601,0.849375316,-0.281082153,0.079007177,1.012031039,1375077.215,1537498986,37.85598985,-122.2551446
7878,0.245040894,0.06004504,1.034866333,1.070948327,-0.310241699,0.096249912,1.107810128,1375077.275,1537498986,37.85598985,-122.2551446
7879,0.294113159,0.08650255,0.889251709,0.790768602,-0.111343384,0.012397349,0.943222403,1375077.335,1537498986,37.85598985,-122.2551446
7880,0.31477356,0.099082394,0.892944336,0.797349587,-0.241271973,0.058212165,0.977058927,1375077.394,1537498987,37.85595058,-122.2551332
7881,0.316558838,0.100209498,0.836425781,0.699608087,-0.536010742,0.287307516,1.042652915,1375077.454,1537498987,37.85595058,-122.2551332
7882,0.285888672,0.081732333,0.995147705,0.990318955,-0.087509155,0.007657852,1.039090535,1375077.514,1537498987,37.85595058,-122.2551332
7883,0.384735107,0.148021103,0.926925659,0.859191177,-0.385940552,0.14895011,1.07524992,1375077.573,1537498987,37.85595058,-122.2551332
7884,0.438751221,0.192502634,1.085250854,1.177769416,0.377761841,0.142704009,1.230030918,1375077.633,1537498987,37.85595058,-122.2551332
7885,0.178146362,0.031736126,0.342926025,0.117598259,-0.159667969,0.02549386,0.418124677,1375077.693,1537498987,37.85595058,-122.2551332
7886,0.338180542,0.114366079,0.561294556,0.315051579,-0.358840942,0.128766822,0.747117447,1375077.752,1537498987,37.85595058,-122.2551332
7887,0.219970703,0.04838711,0.310134888,0.096183649,-0.35585022,0.126629379,0.520768795,1375077.812,1537498987,37.85595058,-122.2551332
7888,0.727767944,0.52964618,1.271881104,1.617681543,-0.946411133,0.895694033,1.74442591,1375077.872,1537498987,37.85595058,-122.2551332
7889,0.207199097,0.042931466,0.994293213,0.988618993,0.109191895,0.01192287,1.021505423,1375077.931,1537498987,37.85595058,-122.2551332
7890,0.232925415,0.054254249,0.659042358,0.43433683,-0.397506714,0.158011588,0.804116078,1375077.991,1537498987,37.85595058,-122.2551332
7891,0.379165649,0.143766589,0.591140747,0.349447383,0.004440308,1.97E-05,0.702305979,1375078.05,1537498987,37.85595058,-122.2551332
7892,0.761611938,0.580052744,2.296279907,5.272901411,-0.58555603,0.342875864,2.489142427,1375078.11,1537498987,37.85595058,-122.2551332
7893,0.054199219,0.002937555,0.761978149,0.5806107,0.525695801,0.276356075,0.927310266,1375078.17,1537498987,37.85595058,-122.2551332
7894,0.13079834,0.017108206,0.361175537,0.130447769,-0.705230713,0.497350359,0.803060603,1375078.229,1537498987,37.85595058,-122.2551332
7895,0.120681763,0.014564088,0.803115845,0.64499506,-0.566833496,0.321300212,0.990383441,1375078.289,1537498987,37.85595058,-122.2551332
7896,0.177688599,0.031573238,1.236679077,1.529375139,-0.348190308,0.121236491,1.296990697,1375078.349,1537498987,37.85595058,-122.2551332
7897,0.19972229,0.039888993,0.737487793,0.543888245,0.13659668,0.018658653,0.776167437,1375078.408,1537498987,37.85595058,-122.2551332
7898,0.316040039,0.099881306,0.591415405,0.349772181,0.127471924,0.016249091,0.682570567,1375078.468,1537498987,37.85595058,-122.2551332
7899,0.28666687,0.082177894,0.783721924,0.614220054,-0.289169312,0.083618891,0.88318562,1375078.528,1537498988,37.85591303,-122.2551306
7900,-0.088882446,0.007900089,0.186401367,0.03474547,-0.073608398,0.005418196,0.219234475,1375078.587,1537498988,37.85591303,-122.2551306
7901,0.295608521,0.087384398,0.523101807,0.2736355,-0.193206787,0.037328863,0.631148763,1375078.647,1537498988,37.85591303,-122.2551306
7902,0.348266602,0.121289626,0.561721802,0.315531383,-0.198654175,0.039463481,0.690133676,1375078.707,1537498988,37.85591303,-122.2551306
7903,0.68699646,0.471964136,1.378387451,1.899951965,-0.017105103,0.000292585,1.540197613,1375078.766,1537498988,37.85591303,-122.2551306
7904,0.412063599,0.16979641,0.747238159,0.558364866,0.011795044,0.000139123,0.853405179,1375078.826,1537498988,37.85591303,-122.2551306
7905,0.21546936,0.046427045,0.791519165,0.626502589,-0.122741699,0.015065525,0.829454736,1375078.886,1537498988,37.85591303,-122.2551306
7906,0.357223511,0.127608637,1.2474823,1.556212089,-0.26461792,0.070022644,1.324327516,1375078.945,1537498988,37.85591303,-122.2551306
7907,0.297973633,0.088788286,0.948074341,0.898844956,0.004074097,1.66E-05,0.993805736,1375079.005,1537498988,37.85591303,-122.2551306
7908,0.436508179,0.19053939,1.142623901,1.305589379,-0.31187439,0.097265635,1.262297273,1375079.065,1537498988,37.85591303,-122.2551306
7909,0.377716064,0.142669425,1.0650177,1.134262701,-0.084442139,0.007130475,1.133164861,1375079.124,1537498988,37.85591303,-122.2551306
7910,0.295471191,0.087303225,1.034957886,1.071137826,-0.529052734,0.279896795,1.199307236,1375079.184,1537498988,37.85591303,-122.2551306
7911,0.240020752,0.057609961,0.67376709,0.453962092,-0.260131836,0.067668572,0.761078593,1375079.244,1537498988,37.85591303,-122.2551306
7912,0.250762939,0.062882052,1.0181427,1.036614558,-0.223434448,0.049922953,1.072109865,1375079.303,1537498988,37.85591303,-122.2551306
7913,0.262283325,0.068792543,0.987808228,0.975765095,-0.317947388,0.101090542,1.070349559,1375079.363,1537498988,37.85591303,-122.2551306
7914,0.192398071,0.037017018,0.87928772,0.773146895,-0.146377563,0.021426391,0.911915733,1375079.423,1537498988,37.85591303,-122.2551306
7915,0.111755371,0.012489263,0.809204102,0.654811279,-0.132904053,0.017663487,0.827625537,1375079.482,1537498989,37.85587183,-122.255127
7916,0.393081665,0.154513195,1.354629517,1.835021128,-0.249908447,0.062454232,1.432476372,1375079.542,1537498989,37.85587183,-122.255127
7917,0.428909302,0.183963189,1.223052979,1.495858589,-0.027404785,0.000751022,1.296369084,1375079.602,1537498989,37.85587183,-122.255127
7918,0.477584839,0.228087278,0.843826294,0.712042814,-0.398849487,0.159080913,1.048432643,1375079.661,1537498989,37.85587183,-122.255127
7919,0.492462158,0.242518977,0.876815796,0.76880594,-0.240753174,0.057962091,1.034063348,1375079.721,1537498989,37.85587183,-122.255127
7920,0.40246582,0.161978736,0.822509766,0.676522315,-0.051254272,0.002627,0.917130335,1375079.781,1537498989,37.85587183,-122.255127
7921,0.223175049,0.049807102,0.691146851,0.47768397,-0.163726807,0.026806467,0.744511611,1375079.84,1537498989,37.85587183,-122.255127
7922,0.434494019,0.188785053,1.260925293,1.589932595,-0.142181396,0.020215549,1.341243153,1375079.9,1537498989,37.85587183,-122.255127
7923,0.315200806,0.099351548,0.519989014,0.270388575,0.036483765,0.001331065,0.609156128,1375079.96,1537498989,37.85587183,-122.255127
7924,0.399520874,0.159616929,0.988388062,0.976910961,-0.093276978,0.008700595,1.070153486,1375080.019,1537498989,37.85587183,-122.255127
7925,0.274780273,0.075504198,0.729171753,0.531691445,-0.438095093,0.191927311,0.893936773,1375080.079,1537498989,37.85587183,-122.255127
7926,0.148895264,0.0221698,0.84223938,0.709367173,-0.202667236,0.041074009,0.878982924,1375080.139,1537498989,37.85587183,-122.255127
7927,0.061264038,0.003753282,0.731018066,0.534387413,-0.12260437,0.015031832,0.74375569,1375080.198,1537498989,37.85587183,-122.255127
7928,0.247619629,0.061315481,1.016708374,1.033695918,-0.248397827,0.06170148,1.075505871,1375080.258,1537498989,37.85587183,-122.255127
7929,0.234802246,0.055132095,0.731552124,0.53516851,0.03414917,0.001166166,0.769068768,1375080.318,1537498989,37.85587183,-122.255127
7930,0.19442749,0.037802049,0.96446228,0.93018749,-0.436233521,0.190299685,1.07623846,1375080.377,1537498989,37.85587183,-122.255127
7931,0.174224854,0.0303543,0.60206604,0.362483517,-0.041275024,0.001703628,0.628125341,1375080.437,1537498989,37.85587183,-122.255127
7932,0.512191772,0.262340411,1.118164063,1.250290872,-0.176467896,0.031140918,1.242486298,1375080.497,1537498989,37.85587183,-122.255127
7933,0.267929077,0.07178599,0.621704102,0.38651599,0.002426147,5.89E-06,0.676984392,1375080.556,1537498990,37.85583487,-122.255112
